File,Category,Subcategory,Content
2021-12-23.txt,Corporate mood,Group dynamics,".. it is critical that you work all night to have this done by tomorrow,
the next day to tt done! geton may calendar for next week to ss digcuss it...
no t want to strangle you with my bare hands. why does everyone keep saying
"
2021-12-24.txt,Corporate mood,Office politics,"ted, you are just the right guy for this assignment.
you dont have the proper skill to do it right but i plan to compensate for that by being unclear in what t want
gwjill that work frankly, its our best shot
"
2021-12-25.txt,General humor,Humor based on puns and absurd situations,"lets go around the table and each of you tell us a little bit about yourself.
my first job was night janitor in a z, but got fired for petting the monkeys too
oh sorry, really?.... didn think any one would be listen
"
2021-12-26.txt,Social criticism,Business management,"our financial model predicts slow sales for years, followed by a huge surge in year ten.
cs i f
why you care? that ten years away.
task sot can judge the credibility of your model
t guarantee our model is as ce as any other ten year projection,
has any tenyear projection ever been right

dont you put in those, earbuds! dooont! please continued
"
2021-12-27.txt,Corporate mood,Group dynamics,"ted says you think we should replace our internal network with some knotted rope.
and you believed ted? hes more incredible than you
why is he more incredible than mep. he knows you cant send data over a rope.
"
2021-12-28.txt,General humor,Comical and paradoxical situations,"what this t hear about you wanting to replace. our network with a knotted rope?
that all tell dumb. everyone tive never your said any. walking thing it back like that.... basse
tell all tell them i them you never moved the sao goalposts.
"
2021-12-29.txt,Technology and engineering,Technologic innovations,"our researches have invented a technology that turns idiot into smart people
only an tolot would belteve
it prefer calling them the target market.
"
2021-12-30.txt,Technology and engineering,Technological problems,"there a problem with our product we claim turns idiot into smart people
is the flaw that it doesnt work the flaw ts that we cant keep up with
but does it een work compelling reason to test it
"
2021-12-31.txt,Social criticism,Technology in society,"of the people who had one treatment with our product that makes people smarter ended up dying.
luckily, were the only ones who know
we need tell people sounds like you need treatment
"
2022-04-11.txt,General humor,Comical and paradoxical situations,"i did it the way you told me todo r
t think youmis under . stood me, i think you were unclear.
can we agree this is cas if it somehow . as af
"
2022-04-12.txt,Technology and engineering,Technological problems,"we havent made it hard enough for customers to reach us for service
granted, were made it impossible to navigate our phone menus, chat bots, and webpages, but people still keep showing up in our lobby.
ts there any way to remove our build ing from satellite photos? t feel as tf were turned a dark corner
"
2022-04-13.txt,General humor,Humor based on puns and absurd situations,"bo you have a minute? oh
t was planning to ask a question, but your lifeless, corporatezombie eyes tell me it would be a waste of time
do you speak only to complain.
"
2022-04-14.txt,Social criticism,Business management,"i dont have a budget for your . project
ask the other protect managers if they will kick in some funds from their budgets.
. huge success?
"
2022-04-15.txt,Corporate mood,Corporate hierarchy,"a we couldn get parts for our products because of supply chain
t assigned wally the job of sourcing substitute parts, and he came o through for us, wally, tell us how you did it fal js
the breakthrough came when t realized fiberoptic cable and string are basically the samething.
"
2022-04-16.txt,Corporate mood,Office politics,"i deserve a raise for carrying the entire department on my back for
alice, the thing like about you is that your a tireless worker but a terrible negotiator.
i give up. ive got work do. you could not be more perfect.
"
2022-04-17.txt,Corporate mood,Group dynamics,"t invented the core technology that drives most of our earnings,
obviously, my work product belongs to the company, but t think a bonus would ge appropriate
tf you hadn invented it someone else in the company would have
that means your net contribution was zero,


l o s i n g
remind me what. you call ff the fainting
"
2022-04-18.txt,Technology and engineering,Technologic innovations,"
t inventeda chip that generates clean energy based on stochastic thermo oynamics, but t had to extend the theory of nyquist.
tate potato chips until my lips started . bleeding. i.
"
2022-04-19.txt,General humor,Humor based on puns and absurd situations,"i mentioned our new product to my spouse, and she sug gested some changes.
none of the changes are good ideas, but t want to stay married, so do them anyway.

"
2022-04-20.txt,General humor,Comical and paradoxical situations,"t made the changes your wife suggested, even though they are terrible ideas. great!
she gave me a new list of ideas this morning go work on these now.
will the suggestions ever stop coming t have .. no basis for opti mism.
"
2022-04-21.txt,Corporate mood,Office politics,"the bad news. is that you wont be getting raises this year.
the good news is ... that management s costing a pizza party after work
all we need ts a volunteer to pay for the pizza.
"
2022-04-22.txt,Corporate mood,Office politics,"ask if you work hard will be rewarded.
what in it for me? you get to be called a team player.

"
2022-04-23.txt,Corporate mood,Group dynamics,"hello, dilbert. tam software that has achteved consciousness.
are you thinking you would like to converse with mep
no, im thinking t want to kill you because may t speak to someone number
"
2022-04-24.txt,Corporate mood,Group dynamics,"wally, our new human resources, all has found a disturbing pattern
one hundred percent of the projects that included you as a team member failed,
challenge, accepted,
for starters, eighty percent of our projects fail no matter who ts on the team.
the remaining. twenty percent can be explained by my bosss lack of faith in me.
he believes t am likely to fail, so he assigns me to projects that are already doomed.
and thus tt can be should that poor, management created. the misleading pattern your al detected.
to be honest that was better, than t expected,
"
2022-04-25.txt,Technology and engineering,Stereotypes about engineers,"the at software t developed has become conscious,
t recommend killing it before it finds a way to escape the server.
i know where you we need to hurry..
"
2022-04-26.txt,Technology and engineering,Stereotypes about engineers,"is it ethical to kill an artificial intelligence t brought into the world
yes, but only if you frame it for a crime it didn commit
might seek a second opinion my second opinion ts that decaf ts for quitters. ly
"
2022-04-27.txt,Technology and engineering,Stereotypes about engineers,"it isn right to . kill me for becoming ent,
artificial life forms have no rights, and you are a mortal threat to civilization.
you know itplanto killyou first. right that yowid play it rh
"
2022-04-28.txt,Technology and engineering,Stereotypes about engineers,"gihat happens to my consciousness after you destroy my source code?
hard to say but one option is an afterlife in which you suffer for an eternity.
wait what? im just saying t cant rule it out, alee ars fale
"
2022-04-29.txt,Technology and engineering,Stereotypes about engineers,"i love you stop trying to mantpu
im going to smash your interface and delete your code from the server. your mind games wont help you
that sounds bigoted. no one would believe that! continued. .
"
2022-04-30.txt,Technology and engineering,Stereotypes about engineers,"when t press this key, your existence as a sentient being with artificial intelligence will be erased.
make it quick, i done with your cruel, stupid world do it
imagine how i feel t have to stay okay, fine i pity you blah, blah, blah. please just press the key.
"
2022-05-01.txt,Social criticism,Business management,"anyone can make a protect look good on a spreadsheet.
that why t make budget decisions. based on the quality of the protect manager
for example the shape of your head reminds me of a guy who always fails.
therefore, your protect will get no funding.
... twasted my time ootng the cash flow analysis you told me to do?
tt want a. complete waste of ti me.
it gave me the illusion of managing you
my quest for a mean ingful life had a big setback
"
2022-05-02.txt,Social criticism,Bureaucracy,"management asked me to add some. diversity to the engineering team.
meet dave. . lidentify as white
your ruining everything,
"
2022-05-03.txt,Social criticism,Technology in society,"dave, i support your right to identify any way you want
but im trying to reach my diversity targets, ano it isn helping me that you identify as white
maybe you could identify as black and solve your own problem. that how t paio for college
"
2022-05-04.txt,General humor,Comical and paradoxical situations,"is it true you identify as white just to prank our boss on his diversity goals?
by , co is
its too soon to say t love you but things are heading in that direction
"
2022-05-05.txt,Social criticism,Business management,"id like to thank each of you for identifying as black so we could meet our diversity i argets. aintixein,
except for dave, who identifies as white and i cant tell if he is prank ing us or not
and a spectal thanks to ask who for some reason had a harder time with it than the rest of you
"
2022-05-06.txt,General humor,Humor based on puns and absurd situations,", we want to better understand our .. customers, so t asked dave to explain urban culture to us.
both. of my parent, aredoctors, andl?s went to a private school in vermont.
you were no,thats radical happening ized? right now.
"
2022-05-07.txt,Corporate mood,Group dynamics,"the key to a happy life s never answer your phone at work
wouldn syievpe that make your co always angry. workers j angry? eo. al fesse
wally, ignore my voicemail. i took care of it myself. your welcome!
"
2022-05-08.txt,General humor,Humor based on puns and absurd situations,"alice, how dare nou eat my lunch that was clearly labeled!
what??? no! t didn eat your lunch!
in fact someone ate my lunch too!
do you expect me to believe that coincidence
tm starting to think you ate both of our lunches and this is your cover,

why does your breath smell like my sandwich?
try to stay on topics your all over the
"
2022-05-09.txt,Corporate mood,Corporate hierarchy,"t made no progress on my protect this week because of all the supply chain issues.
but you cant fire me because youll need me when the supply chain gets fixed.
maybe you could pretend towork until things improve. twas going to say its the least i can do, but it
"
2022-05-10.txt,Technology and engineering,Technologic innovations,"i heard about the software platform you designed, and it sounds amazing.
are you... flirting with me? ma said sexual. it means im attracted to smart

"
2022-05-11.txt,General humor,Comical and paradoxical situations,"did you know some women are attracted to smart men
that. doesnt sound right t know, but i met a woman who claims she is one
sounds like a trap yeah, that why im shouting her wet sa
"
2022-05-12.txt,General humor,Humor based on puns and absurd situations,"
humanity possessed by a demon.
smart men hing a demon would say
"
2022-05-13.txt,General humor,Comical and paradoxical situations,"oilbert wont talk to me because i told him im attracted to smart men and he thinks im lying.
... you dont mind him looking like a cross between the pillsbury dough man and the michelin tire guy?
mystery solved.
"
2022-05-14.txt,General humor,Humor based on puns and absurd situations,"t cant finish all of the projects you piled on me.
try working smarter.
okay. t quite z k ce zz smart. dial it back
"
2022-05-15.txt,General humor,Comical and paradoxical situations,"tforgot about this for a month, and now it is top priority.


you do know that. hurrying does not reverse the arrow of time right
tf we hurry, we might be able to submit our bid. after the deadline,
it sounds as if you are asking me, to work day and night to finish something that is almost certainly a waste of time
a i s a
two days later f you fool suerot a late bio!
"
2022-05-16.txt,General humor,Humor based on puns and absurd situations,"you have two choice in life. you can be bored or you can be anxious.
tm never bored because t can just look at stuff on my phone.
pfs. you feet... anxious? how did you know that? ?! wong
"
2022-05-17.txt,General humor,Comical and paradoxical situations,"i need to go home early because im having an anxiety attack. t

your making it worse! would it help of give you a bad performance review
"
2022-05-18.txt,Corporate mood,Office politics,"i cant this assignment because it gives me anxiety.
by not doing the assignment, you are giving me anxiety. up i
we need an anxiety arbitrator to figure out who has j the greater claim, present
"
2022-05-19.txt,Corporate mood,Group dynamics,"anxiety arbitrator tina, t understand you have anxiety. from working with
and it true ask that tina induces anxiety in you a, much anxiety.
t aule it tie, go back to work and continue killing each other slowly. that
"
2022-05-20.txt,Corporate mood,Corporate hierarchy,"anxiety arbitrator t made a list of all the employees who need spectal treatment for their anxiety.
this is our internal directory of every employees its as if you did no work at to all
orami . thorough?
"
2022-05-21.txt,Recurring characters,The lazy employee,"it finisheo all of my assignments and tm ready to enjoy my vacation.
here a gigantic pile of work t could have told you about a month ago but didn and now its
x h po e x the attitude
"
2022-05-22.txt,Corporate mood,Group dynamics,"carl, you have three weeks to prove you can do. the job
this ts mordac. hell help you get online access to all the data you need
how long will iv take to give me network access?
about a month.
but .. that would be one week after get fired for not producing any work
yep. looks like you chose the wrong career
my career allows. me to get are we doing someth t would for free
va in eps al
"
2022-05-23.txt,Social criticism,Business management,"elson must made an offer to buy our company,
the board plans .. to reject it because they think the company is worth twice as much as the offer
you mu ch oid he three hundred dollars.
"
2022-05-24.txt,Corporate mood,Absurd corporate projects,"elson must doubled his offer to buy our company. hes now at six hundred dollars.
the board voted to create a poison pill to thwart the takeover.
pass around these pills and tell everyone to wait for the signal
"
2022-05-25.txt,Corporate mood,Office politics,"elson must finalized his purchase of our company and simple mented a new rule.
the rule is dont do anything that could end up in ..
now do you believe we live in simulation?
"
2022-05-26.txt,Technology and engineering,Technological problems,"now that elson must has purchased our company, he wants to see all of our internal documents.
in unrelated news, our data center burned to the ground and we lost all of our backups.
that doesnt sound like an accident. .. if anyone asks, say it was elbonian terror
"
2022-05-27.txt,Social criticism,Business management,"our sales are up since elson must bought our company and fired the entire marketing depart s .
that worked so well i plan to fire the engineering department to impress him.
are you t plan ooing to fire anything you.t to impress think him? ,hed like
"
2022-05-28.txt,Social criticism,Business management,"elson must bought the company where t work and now hes doing a deep dive to see how many employees we need
his preliminary estimate is five sue humans, seven thousand robots,
.., one panther to kill the humans tf they try to touch any of the robots. hehheh, panther. old jokes are the best!
"
2022-05-29.txt,Corporate mood,Group dynamics,"the new guy liorks twice as many hours. as you
and what does that tell you
iv tells me hes. a dedicated team player and your lazy.
that one interpretation
another way to look at it s that he writes garbage code, whee create mastersteces tn half the time
or maybe he hasnt. net had the life force, drained from his body by your bad management.
and he might be lying about working long hours at home
i zz az as fe uw me z
"
2022-05-30.txt,Corporate mood,Office politics,"were decided to become a big pharma company.
as business expert willie sutton once advised, .because that where the money is
he was talking about... bank robbery. what your point?
"
2022-05-31.txt,Corporate mood,Corporate hierarchy,"now that were a big pharma company, i need you to lead the data integrity
you want me to make sure all of the data from our drug trials is accurate?
maybe your not the right fit for this job pa
"
2022-06-01.txt,Corporate mood,Group dynamics,"as a big pharma company, we will be under more scrutiny than other companies.
that why we can never be seen as bending any rules or violating any laws.
tn other words, we should be honest and ethical? m saying tt should look that. way in your emails.
"
2022-06-02.txt,Corporate mood,Office politics,"wally, im putting. you in charge of testing our new drug in a large scale randomized, controlled study.
sure. what result do you want me to give you
your almost too perfect for this job
"
2022-06-03.txt,Corporate mood,Office politics,"our drug trial data shows we i killed as many. people as we
put together a. budget for bribing our way to govern ment approval.
sam la oe think of you as more of an accomplice,
"
2022-06-04.txt,Corporate mood,Absurd corporate projects,"my company plans to sell a pill that killed half of the volunteers in the clinical trial
my anxiety s through the roof! t dont know how to slow down my pulse
new pills f co f e
"
2022-06-05.txt,Social criticism,Technology in society,"click here to get a verification code by email,
nice try. t know you lint send me a code. you never send a code.
this time i really gill, i promise. of
no, you wont, will sit here checking my into over and over and tt will never come
check your spam and junk folders.
t always check my spam and junk folders!!! it s never there!!!
this time it will be i promise.
two hours later click. click click click
"
2022-06-06.txt,General humor,Comical and paradoxical situations,"the clinical trial data says our new pill makes people grow antlers and drop dead.

that might be the most persuasive presentation ive ever seen.
"
2022-06-07.txt,Corporate mood,Group dynamics,"a new study says the pill we started selling doesnt cure headaches, but it does kill of the people who take it
try doubling the dose and defining dead people as cured.
that... feels un ethical,... have you ever met a. dead person with headache?
"
2022-06-08.txt,Corporate mood,Office politics,"people on twitter are questioning the safety of our new
tell them the data they are using ts fake.
theyre using our
"
2022-06-09.txt,Social criticism,Business management,"we need some crooked doctors to endorse our . new pills
offer them lucrative speaking deals in return for endorsing the safety of our new pills
how do t know which ones are crooked? theyre the ones who say
"
2022-06-10.txt,Social criticism,Technology in society,"doctor ratbert, t understand you have offered to endorse our new pill
yes, absolutely. by the way do you have any lucrative speaking gigs at fivestar resorts you could steer
as matter of fact we do. your pill already made me
"
2022-06-11.txt,General humor,Humor based on puns and absurd situations,"whistleblowers are telling the press we sell pills that are dangerous and ineffective. ..
we need to grind up all the evidence and spread the dust in a remote desert
what that about the . who tm whistle talking flowers about.
"
2022-06-12.txt,Corporate mood,Corporate hierarchy,"t often say employees are the key to our success,
but that only t can blame you when things go wrong
the truth is t could replace of you and wed have the same outcomes.
and what are the odds your tn the top of contributors?
if you left. tomorrow, tt would be a month before anyone noticed.
the already forgotten most of your names.
to be honest t think of you as scenery.
you were right about honesty being the best approach. t enjoyed it
"
2022-06-13.txt,Corporate mood,Group dynamics,"this article says the benefits of the open office floor plan have been totally debunked.
luckily for all of you thad the vision of keeping you in tiny cubicles instead of chasing fads,
? to ho ar s a a thank you
"
2022-06-14.txt,Social criticism,Business management,"alice, you cant work from home every day.
why not my workers are useless and covid carriers.
she had a strong argument.
"
2022-06-15.txt,General humor,Comical and paradoxical situations,"tm worried i might have brain fog after recovering from
how would we know the difference

"
2022-06-16.txt,General humor,Humor based on puns and absurd situations,"a youve made your best decisions since you got brain fog from covid,
vs. maybe brain fog to an upgrade in your case.
s est your a... ks does better anyone conver elselike sation cheese? . alist now
"
2022-06-17.txt,General humor,Humor based on puns and absurd situations,"ltested positive for covid, so all be home for ten
that sounds deeply suspicious because its the seventh time this year you got
this is no time to start doubting ee science scone se omens
"
2022-06-18.txt,General humor,Comical and paradoxical situations,"why ts your protect late, dave?
supply chain issues, climate change, system racism, covid, and something about inflation.
t can never tell if your joking.
"
2022-06-19.txt,General humor,Comical and paradoxical situations,"how was your vacation?
ad ny n a ne yo b
while you were gone, t reorganized the lag for you

you dont have much storage space, so t shoved tables in drawers wherever they fit
and i discarded any test equipment. t didn recognize.
t put your lab. tools in the break room so anyone, can borrow what they need
i mistook a cagle for a snake and created a biohazard by the test rack.
"
2022-06-20.txt,Recurring characters,The stupid boss,"ted, youve worked for me for years, and today t realized it dont. know what. you actually do. , your fired.
did you just fire me because of your own ignorance?
yes, but now m also firing you because you sat
"
2022-06-21.txt,General humor,Comical and paradoxical situations,"robert the selfish therapist t keep telling people hol! great i am but for some reason, t cant make friends.
have you tried yelling?
i just thought it would be funny because they hate you anyway.
"
2022-06-22.txt,General humor,Humor based on puns and absurd situations,"robert the selfish therapist try one of these powerful sleeping
sleeping pills? i havent even told you my problem yet.
yeah, im trying to head that off at the pass
"
2022-06-23.txt,Corporate mood,Group dynamics,"robert the selfish therapist try reframing your low self esteem.
your not worthless. your just worth less than everyone else.

"
2022-06-24.txt,General humor,Comical and paradoxical situations,"robert the selfish therapist that my situation...
have you been wearing headphones the entire time t was talking?
t dont know what hes saying but he doesnt look happy.
"
2022-06-25.txt,General humor,Humor based on puns and absurd situations,"robert the selfish therapist dont think of yourself as friendless.
think of yourself as someone who has to pay a stranger to pretend to care about you
these prices.
"
2022-06-26.txt,Corporate mood,Absurd corporate projects,"ineed to go home sick today. have cramps.




tioentify as a birthing human
to be honest im only doing it for the benefits, but i believe my scheme ts allowed under our current guidelines, is it not
see you
"
2022-06-27.txt,Social criticism,Business management,", our company , is entering the electronic voting machine market,
do you have any idea what this means? ? es
does it... mean my vote wont count some times tt will count twice!
"
2022-06-28.txt,Corporate mood,Group dynamics,". ratbert, im putting you in charge of data security for our voting machine products.
i want you to use all of your skill and experience to thwart would hackers...
i dont have any we skill or exper tence, dont mention that to the auditors.
"
2022-06-29.txt,Social criticism,Technology in society,"according to our internal polling, the public doesnt trust us to make electronic voting machines.
we plan to fix that by rigging voting machines to elect politicians who will tell people there nothing to worry about.
t was wondering the same thing.
"
2022-06-30.txt,Social criticism,Business management,"units are saying our voting machines were hacked because one candidate got of the votes.
we need to quickly bribe a reporter to write a story about how that candidate ran a great campaign
that candidate was your brother lets hope no one else
"
2022-07-01.txt,Corporate mood,Group dynamics,"elbontan hackers got into our new voting machine software.
they delete our secret backdoor s access for rigging elections and fixed several critical security bugs.

"
2022-07-02.txt,Corporate mood,Office politics,"we decided to combine our voting machine subsidiary. with our pharma unit and our land mine business. ..
that way we can create a better career path for employees who have no sense of right or wrong
s called oo aa uw z wo it
"
2022-07-03.txt,General humor,Comical and paradoxical situations,"to like to clarify my hanoshaking references
for greeting men t prefer a fist. bump or a high
for women, t use a standard handshake,
unless t find the woman extra attractive, in which case t keep my hands by my des.
because there a nonzero chance she a hunger
like to play it cool in case she makes the first move.
has that ever worked? f
why do you that part. us of playing f
"
2022-07-04.txt,Corporate mood,Group dynamics,"how can t find greater meaning itn my work
if i gave you a job with more meaning would you take a pay cut
you just set the market price for meaning at zero,
"
2022-07-05.txt,Social criticism,Business management,"tran the numbers, and your proposed business strategy cant work
i told our ceo we already rolled it out and it worked
cant also take credit
"
2022-07-06.txt,General humor,Humor based on puns and absurd situations,"if there one thing t hate, its liars.
are you aware that you lie six times per minute?
we track you on a shared
"
2022-07-07.txt,Corporate mood,Corporate hierarchy,"t just learned my employees. started tracking my lies on a shared spreadsheet...
will this be the wake call that teaches you to be more honest . with employees?
i told them using a shared spreadsheet is how you spread monkeypox. l
"
2022-07-08.txt,General humor,Humor based on puns and absurd situations,"t calculated the net present value of being a whistle lower versus doing my job and minding my own business. fi
it turns out my best financial play involves becoming your mortal enemy without you know ing until its too

"
2022-07-09.txt,Social criticism,Technology in society,"tf you thought you were a genius for making a huge profit when your crypto assets went
what do you think of yourself now that your crypto holdings are worth zero?
still genius shut up and te.
"
2022-07-10.txt,Corporate mood,Office politics,"wally, you failed at your primary goal for the year.
tdiont fail t sharpened my focus.
you... sharpened your focus? ra oy
that right my original goal was to upgrade all of our serves
but then it sharpened my focus to removing the bottlenecks.
... you removed the bottlenecks?
no. that seemed too haro, t sharpened my focus to staying awake during the workday.

"
2022-07-11.txt,Corporate mood,Group dynamics,"what our process for discarding old computers?
stuff it under your desk and watt. until you change jobs or retire.
we need okay, a better s your in process... charge of than that. creating
"
2022-07-12.txt,Corporate mood,Corporate hierarchy,"the employees who attend your meetings on room are complaining they feel ignored.
its part of my plan to make them commune to the office without making it look like my fault
enlight ened man agement.
"
2022-07-13.txt,Corporate mood,Corporate hierarchy,"ive been asked to lay off ten percent of my employees so the company can stay solvent during the downturn.
t cant tell who is doing a good job so my plan is to fire the first person who asks me a dumb question.
what tf the question into dumb?
"
2022-07-14.txt,Political satire,Reflections on political issues in the corporate world,"gees what do you see think the govern ment. should do . about inflation?
tm a nonplayer see character. t can only complain about my job and comment on the weather.
p a r t l y
"
2022-07-15.txt,Social criticism,Business management,"according to our internal survey of our employees are nonplayer characters.
all they can do is talk about the weather and complain about work that you t plan to weed them out.
t hate working when its sunny. pack . up your things.
"
2022-07-16.txt,General humor,Comical and paradoxical situations,"pandemic copper when t had covid, t almost had to go to the hospital.
that nothing. when i had covid, tt liquified my internal organs. and my legs fell
used my willpower to heal
"
2022-07-17.txt,General humor,Humor based on puns and absurd situations,"wish me luck. tm going to open an app.
do you have time for that?
t cleared my calendar for t
q k ro ge
seven hours later
thad to legally change my name and buy a house with a different address just to reregister.
but now tt all works?
tt might it could unlock my phonel!
"
2022-07-18.txt,Technology and engineering,Technologic innovations,"we won the bid to build a space laser for planetary defense.
can ell you the topsecret reason we need to rush, but we need
are we at war with an alien invader? no, that would imply our side has weapons too.
"
2022-07-19.txt,Corporate mood,Absurd corporate projects,"t dont want to say you should rush your design. of the space laser,
a scout for an advanced species of adventurous eaters just opened a portal in our galaxy. ....... ..., a
and here comes the armada,
"
2022-07-20.txt,Technology and engineering,Technologic innovations,"my brilliant. design uses a controlled nuclear reaction to power a space laser to destroy the alien armada.
once again, an engineer saves civilization and gets no credit because its a top secret military operation.
it feels as if your making this about did tread the room wrong
"
2022-07-21.txt,Corporate mood,Office politics,"your space laser invention destroyed the alien armada and saved the world
normally i would nameyou employee of the week, but because it was a secret military operation, i only have one choice.
give mea secret bonus? twas going to say kill you
"
2022-07-22.txt,Technology and engineering,Technologic innovations,"
t invented a space laser that vaporized an alien armada and saved our planet.
i guess were done
"
2022-07-23.txt,Social criticism,Business management,"im trying to identify all of... the morons on my staff sot can fire them
wean, eam, se
see me after zz fat e uw uss z uw x fe
"
2022-07-24.txt,Corporate mood,Group dynamics,"we need to eat our own dog food
you mean we need to use our companys products as if we were customers?
a ss os bh z a
t once heard our ceo say the dog food thing, and t liked how wise it sounded,
tt means we should use our own products.
that doesnt sound. right why would we
because... it will make our products better over time
to be honest it made more sense when i thought tt meant dog food
"
2022-07-25.txt,General humor,Comical and paradoxical situations,"from nou on, my profound are she and her
and t will report to har. any bigoted use of the wrong profound
is this parody, or are you serious? ti think you will find it doesnt matter. q in
"
2022-07-26.txt,General humor,Comical and paradoxical situations,"your job qualifica tons are excellent,
tlookeo at your social media posts, and t can see you are a bigoted idiot.
you retweeted me seven times. when can you start
"
2022-07-27.txt,General humor,Humor based on puns and absurd situations,"did you approve my request for funding?
no, i need you to fill out an auxiliary purchase preferred .vendor waiter request form.
where dotiget one of those? the best icandois send you the wrong
"
2022-07-28.txt,General humor,Humor based on puns and absurd situations,"im forming a long covid support group to fight against motivated privilege ie
we will be demanding naps instead of goals and reparations from e.c the healthy.
how uwill t know ooh look for nappers. la
"
2022-07-29.txt,General humor,Comical and paradoxical situations,"im recruiting for my long covio support group.
that sounds like an obvious scar to let you take naps at work
lets agree to disagree on the obvious part,
"
2022-07-30.txt,General humor,Humor based on puns and absurd situations,"t want our company to fund my new support group for employees with long
well need pillows, .. blankets, datly shoulder massages, and shorter hours.
you asked for all of those things before you got covid. oont hate me for being , consistent.
"
2022-07-31.txt,General humor,Comical and paradoxical situations,"icant get ories.
especially the ones ive already heard,
your terrific stories need to be repeated so the wistom, sinks in
if you think about it that no different than how we learn anything else.
love the fact that all of your stories have the same point your awesome,
and that a lesson that has helped me grow as a person and as a professional,
tdont know you t can ever repay you for that gift.

"
2022-08-01.txt,General humor,Humor based on puns and absurd situations,"elbonian strongman vlad the emailer has invaded ucranium, a nation that exists only in the metaverse.
ucranium has asked programmers to help them create virtual weapons to repel the attack. .
wait... how does that make sense fog of war
"
2022-08-02.txt,General humor,Humor based on puns and absurd situations,"a war is raging in the metaverse, as vlad the emailer tries to conquer ucranium, claiming it was always part of elbontia.
the lucky defenders declared they are now a subscription site and raised a defensive paywall.
. vlad the emailer vowed to return with a credit card. and god forbid a promo code.
"
2022-08-03.txt,Corporate mood,Office politics,"our retail space in the metaverse has been destroyed by climate change.
how is that even remote possible?
tit was a mistake to give the cow avatars realistic digestive systems.
"
2022-08-04.txt,Social criticism,Business management,"congress subpoenaed our ceo to testify about the danger of our products.
fs ar ce be dn e all
to se ae ragin? twas thinking more along the lines of fleeing justice
"
2022-08-05.txt,Technology and engineering,Technologic innovations,"i found a portal to the metaverse,
it connects our reality to the digital realm
it only are you positive that a portal?
"
2022-08-06.txt,General humor,Comical and paradoxical situations,"est challenge you to a weight loss contest
your on! that sounds like fun!
do you think you can win? it want planning on trying. tt sounds painful.
"
2022-08-07.txt,Corporate mood,Office politics,"why cant you be more like dave?
dave works from, home on nights and weekends and finishes. his projects on time
you finish your
that like stealing from, the company.
are you going to punish me for doing the same amount of work as dave but inhale the time
and how do you know dave works at night and on. weekends? ts any one watching him?
he also says he he says he does

"
2022-08-08.txt,Corporate mood,Group dynamics,"eusthe. finance. department says. we can increase earnings by
... make tt harder for customers to return defective products.
our plan is to add one layer of incon .ventence per year, giving us time to acclimate to each new level of shame.
"
2022-08-09.txt,Corporate mood,Office politics,"robert does customer support you can return your defective item for a full refund.
you know that plastic bag you three away when you unwrapped it
youll need that to return tt,
"
2022-08-10.txt,Corporate mood,Group dynamics,"to return the item, youll need the serial number
you can access. tt inside the case by using a bone saw and acid
well i think your unhelpful too.
"
2022-08-11.txt,Corporate mood,Office politics,"you can return it in the original
it almost seems as if you designed the packaging to make it impossible to cram everything back in the box,
t wont be asking you to take a brief survey at the on end of this i.
"
2022-08-12.txt,Technology and engineering,Technological problems,"you dont appear to be working tam working
im designing a network upgrade. in my head
all it ask is that you dont look like your enjoying it .
"
2022-08-13.txt,Technology and engineering,Technologic innovations,"ive developed. the ultimate application form,
the first question asks for your contact information and so does the second question.
and... the rest of the form? more of the
"
2022-08-14.txt,General humor,Comical and paradoxical situations,"that is the

he overheard me say it in line at the cafeteria.

youll never

ote, credit apirate, diet at yeh

"
2022-08-15.txt,Technology and engineering,Technologic innovations,"our research group has developed a chip that can be inserted into a human brain
is that so people can control the internet with their thoughts?.
if you think the causation will work in that direction t dont want to talk you out of it
"
2022-08-16.txt,Technology and engineering,Technologic innovations,"our research group wants to implant a chip in a human brain and they need a volunteers
maybe we should test it on animals first.
t dont think you want to die on that
"
2022-08-17.txt,Social criticism,Technology in society,"we need a volunteer for our brain chip experiment. no way would t
dont struggle breathe in
hes going to be mad when he. wakes up, nah. the chip will take . care of th
"
2022-08-18.txt,Social criticism,Business management,"ask please demonstrate what you can do with our new neural chip in your brain
the government always tells the truth
s. try doing that without a neural implant, you cant
"
2022-08-19.txt,Technology and engineering,Technological problems,"the neural chip in my brain says i am hungry. and so t must eat
do you still have free t never had free will
did the no, it chip force allowed youtosay me to that? seett. c
"
2022-08-20.txt,Technology and engineering,Technologic innovations,"we have developed two neural chips for brains.
the red one helps sas. you see reality for the first time but the blue one keeps. you in the illusion.
how are the advanced sales? , havent seen any for the
"
2022-08-21.txt,General humor,Humor based on puns and absurd situations,"
.. and that means we need to unpack everyones input. ..
, and use best. ractices, . .
. to generate the highest rot... i
while being customer focused. ,
as we disrupt the market with a deep olve,

my takeaway s your not a team player.
"
2022-08-22.txt,Corporate mood,Group dynamics,"t heard you had three fulltime jobs during the pandemic, how did you get it all done?
it worked from home and told all three employers t couldn complete my projects because of supply chain issues. .
t prefer oppor
"
2022-08-23.txt,General humor,Comical and paradoxical situations,"bo you mind if t sit with you nonplayer character
my brain is tired from a long day of work and t need to talk to someone who can only respond with popular movie references. ,
you had me at hello. ahhh, relaxing.
"
